	Unnamed: 0	dataset	davies-bouldin	dunn	method	params	setting_id	silhouette
332	332	synth_yeast_macisaac	3.2957827555888906	0.17352485163850326	spectral_biclust	{u'ngenes': 200, u'method': u'spectral_biclust', u'n': 20}	synth_yeast_macisaac_12	-0.07359845098684382
333	333	synth_yeast_macisaac	2.8213875996761275	0.17404727940926265	spectral_biclust	{u'ngenes': 300, u'method': u'spectral_biclust', u'n': 20}	synth_yeast_macisaac_13	-0.0809382042548846
334	334	synth_yeast_macisaac	2.5013114569667034	0.1700001386873888	spectral_biclust	{u'ngenes': 400, u'method': u'spectral_biclust', u'n': 20}	synth_yeast_macisaac_14	-0.08701651699306195
335	335	synth_yeast_macisaac	2.2587096940017988	0.17404727940926265	spectral_biclust	{u'ngenes': 500, u'method': u'spectral_biclust', u'n': 20}	synth_yeast_macisaac_15	-0.08423800886750285
336	336	synth_yeast_macisaac	3.5692967812321954	0.1606842357925693	spectral_biclust	{u'ngenes': 10, u'method': u'spectral_biclust', u'n': 50}	synth_yeast_macisaac_16	-0.011178335532053272
337	337	synth_yeast_macisaac	4.0269263481651985	0.16068423579256924	spectral_biclust	{u'ngenes': 20, u'method': u'spectral_biclust', u'n': 50}	synth_yeast_macisaac_17	-0.010833784154867809
338	338	synth_yeast_macisaac	4.229824995531712	0.19720861257813732	spectral_biclust	{u'ngenes': 50, u'method': u'spectral_biclust', u'n': 50}	synth_yeast_macisaac_18	-0.02412667006813568
339	339	synth_yeast_macisaac	3.793118718236757	0.17183715629379434	spectral_biclust	{u'ngenes': 100, u'method': u'spectral_biclust', u'n': 50}	synth_yeast_macisaac_19	-0.015415196987194603
340	340	synth_yeast_macisaac	3.0222271121534265	0.1816991910402368	spectral_biclust	{u'ngenes': 200, u'method': u'spectral_biclust', u'n': 50}	synth_yeast_macisaac_20	-0.033278516403445785
341	341	synth_yeast_macisaac	2.554503074045322	0.17675779546966425	spectral_biclust	{u'ngenes': 300, u'method': u'spectral_biclust', u'n': 50}	synth_yeast_macisaac_21	-0.05265299241296369
342	342	synth_yeast_macisaac	2.292813872180288	0.1907980460192947	spectral_biclust	{u'ngenes': 400, u'method': u'spectral_biclust', u'n': 50}	synth_yeast_macisaac_22	-0.046174286893379074
343	343	synth_yeast_macisaac	2.024628526007969	0.17675779546966428	spectral_biclust	{u'ngenes': 500, u'method': u'spectral_biclust', u'n': 50}	synth_yeast_macisaac_23	-0.05157115324944345
344	344	synth_yeast_macisaac	3.0013967209084056	0.1606842357925693	spectral_biclust	{u'ngenes': 10, u'method': u'spectral_biclust', u'n': 100}	synth_yeast_macisaac_24	-0.01705724643915945
345	345	synth_yeast_macisaac	3.715849499892269	0.1617454282499403	spectral_biclust	{u'ngenes': 20, u'method': u'spectral_biclust', u'n': 100}	synth_yeast_macisaac_25	-0.023409242888203844
346	346	synth_yeast_macisaac	3.8439172475661474	0.19845834371839008	spectral_biclust	{u'ngenes': 50, u'method': u'spectral_biclust', u'n': 100}	synth_yeast_macisaac_26	-0.009998948401803171
347	347	synth_yeast_macisaac	3.467841819009692	0.17203101474598467	spectral_biclust	{u'ngenes': 100, u'method': u'spectral_biclust', u'n': 100}	synth_yeast_macisaac_27	-0.004610785497596964
348	348	synth_yeast_macisaac	2.8595223770265377	0.2000508912825094	spectral_biclust	{u'ngenes': 200, u'method': u'spectral_biclust', u'n': 100}	synth_yeast_macisaac_28	-0.019069580853493005
349	349	synth_yeast_macisaac	2.49576672502038	0.1961418483480297	spectral_biclust	{u'ngenes': 300, u'method': u'spectral_biclust', u'n': 100}	synth_yeast_macisaac_29	-0.027783326433492524
350	350	synth_yeast_macisaac	2.1992854110460867	0.2151333237410312	spectral_biclust	{u'ngenes': 400, u'method': u'spectral_biclust', u'n': 100}	synth_yeast_macisaac_30	-0.030284611557999764
351	351	synth_yeast_macisaac	1.9431215137102824	0.22079909129895686	spectral_biclust	{u'ngenes': 500, u'method': u'spectral_biclust', u'n': 100}	synth_yeast_macisaac_31	-0.034848996341673245
352	352	synth_yeast_macisaac	3.979349285759976	0.18830234534215015	spectral_biclust	{u'ngenes': 10, u'method': u'spectral_biclust', u'n': 200}	synth_yeast_macisaac_32	-0.00974583715569137
353	353	synth_yeast_macisaac	3.082987226560997	0.16068423579256924	spectral_biclust	{u'ngenes': 20, u'method': u'spectral_biclust', u'n': 200}	synth_yeast_macisaac_33	-0.013583172467557286
354	354	synth_yeast_macisaac	3.9429516974221546	0.19027873064638154	spectral_biclust	{u'ngenes': 50, u'method': u'spectral_biclust', u'n': 200}	synth_yeast_macisaac_34	-0.014375032373091769
355	355	synth_yeast_macisaac	3.4524499658887824	0.16844610790782075	spectral_biclust	{u'ngenes': 100, u'method': u'spectral_biclust', u'n': 200}	synth_yeast_macisaac_35	0.0059962355728185
356	356	synth_yeast_macisaac	2.884069978782624	0.17581608825584075	spectral_biclust	{u'ngenes': 200, u'method': u'spectral_biclust', u'n': 200}	synth_yeast_macisaac_36	-0.017845221649384294
357	357	synth_yeast_macisaac	2.4823899096994597	0.2091452850461644	spectral_biclust	{u'ngenes': 300, u'method': u'spectral_biclust', u'n': 200}	synth_yeast_macisaac_37	-0.020320884697154498
358	358	synth_yeast_macisaac	2.205566786617435	0.22436489578146754	spectral_biclust	{u'ngenes': 400, u'method': u'spectral_biclust', u'n': 200}	synth_yeast_macisaac_38	-0.02603962182031062
359	359	synth_yeast_macisaac	1.8791315360296896	0.2160916757330718	spectral_biclust	{u'ngenes': 500, u'method': u'spectral_biclust', u'n': 200}	synth_yeast_macisaac_39	-0.02803964365804175
360	360	synth_yeast_macisaac	3.1371858296061332	0.18629960063304365	spectral_biclust	{u'ngenes': 10, u'method': u'spectral_biclust', u'n': 300}	synth_yeast_macisaac_40	-0.012095820532049502
361	361	synth_yeast_macisaac	3.8144548849384794	0.16068423579256924	spectral_biclust	{u'ngenes': 20, u'method': u'spectral_biclust', u'n': 300}	synth_yeast_macisaac_41	0.0025200796864953572
362	362	synth_yeast_macisaac	3.8458332748422346	0.16795114542876993	spectral_biclust	{u'ngenes': 50, u'method': u'spectral_biclust', u'n': 300}	synth_yeast_macisaac_42	-0.006638312569604633
363	363	synth_yeast_macisaac	3.47339870375666	0.1821304149729586	spectral_biclust	{u'ngenes': 100, u'method': u'spectral_biclust', u'n': 300}	synth_yeast_macisaac_43	0.00731701385881476
364	364	synth_yeast_macisaac	2.9269520410214116	0.1852883691396093	spectral_biclust	{u'ngenes': 200, u'method': u'spectral_biclust', u'n': 300}	synth_yeast_macisaac_44	-0.005081125382519557
365	365	synth_yeast_macisaac	2.422771026778693	0.2141655869464071	spectral_biclust	{u'ngenes': 300, u'method': u'spectral_biclust', u'n': 300}	synth_yeast_macisaac_45	-0.02638722689233165
366	366	synth_yeast_macisaac	2.1247256796666942	0.22430338302601224	spectral_biclust	{u'ngenes': 400, u'method': u'spectral_biclust', u'n': 300}	synth_yeast_macisaac_46	-0.02625427052498913
367	367	synth_yeast_macisaac	1.824537943033922	0.21877034212743907	spectral_biclust	{u'ngenes': 500, u'method': u'spectral_biclust', u'n': 300}	synth_yeast_macisaac_47	-0.027562292648048863
368	368	synth_yeast_macisaac	3.489863401240484	0.18830234534215015	spectral_biclust	{u'ngenes': 10, u'method': u'spectral_biclust', u'n': 400}	synth_yeast_macisaac_48	-0.007194398890371155
369	369	synth_yeast_macisaac	3.342391324249144	0.18830234534215015	spectral_biclust	{u'ngenes': 20, u'method': u'spectral_biclust', u'n': 400}	synth_yeast_macisaac_49	-0.008844679730587873
370	370	synth_yeast_macisaac	3.851679452826306	0.17207786151856233	spectral_biclust	{u'ngenes': 50, u'method': u'spectral_biclust', u'n': 400}	synth_yeast_macisaac_50	-0.0044983114017070475
371	371	synth_yeast_macisaac	3.4821645258388347	0.17675779546966425	spectral_biclust	{u'ngenes': 100, u'method': u'spectral_biclust', u'n': 400}	synth_yeast_macisaac_51	0.008527448522202373
372	372	synth_yeast_macisaac	2.84347850179345	0.19977357437495455	spectral_biclust	{u'ngenes': 200, u'method': u'spectral_biclust', u'n': 400}	synth_yeast_macisaac_52	-0.02515271682262306
373	373	synth_yeast_macisaac	2.366313688749132	0.20233058007404234	spectral_biclust	{u'ngenes': 300, u'method': u'spectral_biclust', u'n': 400}	synth_yeast_macisaac_53	-0.015411845373437084
374	374	synth_yeast_macisaac	2.0764751352106927	0.2154918037985261	spectral_biclust	{u'ngenes': 400, u'method': u'spectral_biclust', u'n': 400}	synth_yeast_macisaac_54	-0.02320243063576416
375	375	synth_yeast_macisaac	1.6506574198647903	0.2154918037985261	spectral_biclust	{u'ngenes': 500, u'method': u'spectral_biclust', u'n': 400}	synth_yeast_macisaac_55	-0.02111801576687844
376	376	synth_yeast_macisaac	3.4325240048858685	0.18629960063304365	spectral_biclust	{u'ngenes': 10, u'method': u'spectral_biclust', u'n': 500}	synth_yeast_macisaac_56	-0.009042952210584857
377	377	synth_yeast_macisaac	3.2927716276466614	0.16508623701872244	spectral_biclust	{u'ngenes': 20, u'method': u'spectral_biclust', u'n': 500}	synth_yeast_macisaac_57	0.0009147993038887047
378	378	synth_yeast_macisaac	3.772552161428558	0.17325452275617312	spectral_biclust	{u'ngenes': 50, u'method': u'spectral_biclust', u'n': 500}	synth_yeast_macisaac_58	-1.951933947357079e-05
379	379	synth_yeast_macisaac	3.5901746995315627	0.17966356235616013	spectral_biclust	{u'ngenes': 100, u'method': u'spectral_biclust', u'n': 500}	synth_yeast_macisaac_59	0.002247098943077432
380	380	synth_yeast_macisaac	2.928201032308781	0.1995516599649924	spectral_biclust	{u'ngenes': 200, u'method': u'spectral_biclust', u'n': 500}	synth_yeast_macisaac_60	-0.0049696831164072535
381	381	synth_yeast_macisaac	2.299878189850157	0.20578388269370956	spectral_biclust	{u'ngenes': 300, u'method': u'spectral_biclust', u'n': 500}	synth_yeast_macisaac_61	-0.016107795609821483
382	382	synth_yeast_macisaac	1.989744850824376	0.2154918037985261	spectral_biclust	{u'ngenes': 400, u'method': u'spectral_biclust', u'n': 500}	synth_yeast_macisaac_62	-0.02461328910666934
383	383	synth_yeast_macisaac	1.6008225769262658	0.2154918037985261	spectral_biclust	{u'ngenes': 500, u'method': u'spectral_biclust', u'n': 500}	synth_yeast_macisaac_63	-0.02436845855449532
384	384	human_tcga	4.034668729433982	0.07648645510210679	spectral_biclust	{u'ngenes': 10, u'method': u'spectral_biclust', u'n': 10}	human_tcga_0	0.010104437147024456
385	385	human_tcga	4.464487422525601	0.07781288490427622	spectral_biclust	{u'ngenes': 20, u'method': u'spectral_biclust', u'n': 10}	human_tcga_1	-0.013692627880110777
386	386	human_tcga	4.913804206018911	0.07781288490427622	spectral_biclust	{u'ngenes': 50, u'method': u'spectral_biclust', u'n': 10}	human_tcga_2	-0.04162423620408896
387	387	human_tcga	5.089912352832502	0.061867835404831026	spectral_biclust	{u'ngenes': 100, u'method': u'spectral_biclust', u'n': 10}	human_tcga_3	-0.05859770091743152
388	388	human_tcga	5.032260539515226	0.08626798968471079	spectral_biclust	{u'ngenes': 200, u'method': u'spectral_biclust', u'n': 10}	human_tcga_4	-0.08178663851571535
389	389	human_tcga	4.740959615128596	0.08223895455774125	spectral_biclust	{u'ngenes': 300, u'method': u'spectral_biclust', u'n': 10}	human_tcga_5	-0.09484587308901904
390	390	human_tcga	4.473157657809817	0.0912456644209656	spectral_biclust	{u'ngenes': 400, u'method': u'spectral_biclust', u'n': 10}	human_tcga_6	-0.10724708045038256
391	391	human_tcga	4.224444775626127	0.09418437154259236	spectral_biclust	{u'ngenes': 500, u'method': u'spectral_biclust', u'n': 10}	human_tcga_7	-0.11911218054315775
392	392	human_tcga	3.9830456423203775	0.07648645510210679	spectral_biclust	{u'ngenes': 10, u'method': u'spectral_biclust', u'n': 20}	human_tcga_8	0.010799865598373613
393	393	human_tcga	4.353780220135024	0.061110897173380474	spectral_biclust	{u'ngenes': 20, u'method': u'spectral_biclust', u'n': 20}	human_tcga_9	-0.010529087481449637
394	394	human_tcga	4.587711727444996	0.0787334408243206	spectral_biclust	{u'ngenes': 50, u'method': u'spectral_biclust', u'n': 20}	human_tcga_10	-0.03937442567057084
395	395	human_tcga	4.639508048143785	0.0639652754555913	spectral_biclust	{u'ngenes': 100, u'method': u'spectral_biclust', u'n': 20}	human_tcga_11	-0.056485835446165665
396	396	human_tcga	4.4301792306842245	0.0639652754555913	spectral_biclust	{u'ngenes': 200, u'method': u'spectral_biclust', u'n': 20}	human_tcga_12	-0.07300477482667535
397	397	human_tcga	4.135389927920741	0.08626798968471079	spectral_biclust	{u'ngenes': 300, u'method': u'spectral_biclust', u'n': 20}	human_tcga_13	-0.08736090189154642
398	398	human_tcga	3.9054990721248686	0.08897576242106912	spectral_biclust	{u'ngenes': 400, u'method': u'spectral_biclust', u'n': 20}	human_tcga_14	-0.10509189430772363
399	399	human_tcga	3.6894599151753753	0.08897576242106912	spectral_biclust	{u'ngenes': 500, u'method': u'spectral_biclust', u'n': 20}	human_tcga_15	-0.10632685686513904
400	400	human_tcga	3.2758585690259134	0.05829210776662614	spectral_biclust	{u'ngenes': 10, u'method': u'spectral_biclust', u'n': 50}	human_tcga_16	0.026403530901362247
401	401	human_tcga	3.5112764410871704	0.0741829447779613	spectral_biclust	{u'ngenes': 20, u'method': u'spectral_biclust', u'n': 50}	human_tcga_17	0.013294150680583941
402	402	human_tcga	3.8293217258278855	0.08721989338026845	spectral_biclust	{u'ngenes': 50, u'method': u'spectral_biclust', u'n': 50}	human_tcga_18	-0.02026491087491549
403	403	human_tcga	3.9044716100277146	0.08926016937096277	spectral_biclust	{u'ngenes': 100, u'method': u'spectral_biclust', u'n': 50}	human_tcga_19	-0.03849722927667812
404	404	human_tcga	3.7762673029863545	0.08513469750965222	spectral_biclust	{u'ngenes': 200, u'method': u'spectral_biclust', u'n': 50}	human_tcga_20	-0.055395151694570564
405	405	human_tcga	3.618413308538862	0.09145501778133744	spectral_biclust	{u'ngenes': 300, u'method': u'spectral_biclust', u'n': 50}	human_tcga_21	-0.06920316186765803
406	406	human_tcga	3.4070920510217713	0.10567859640272564	spectral_biclust	{u'ngenes': 400, u'method': u'spectral_biclust', u'n': 50}	human_tcga_22	-0.06976963962380048
407	407	human_tcga	3.2199314808894317	0.09195305321256876	spectral_biclust	{u'ngenes': 500, u'method': u'spectral_biclust', u'n': 50}	human_tcga_23	-0.07725409905370002
408	408	human_tcga	3.023905684286196	0.0980962013669871	spectral_biclust	{u'ngenes': 10, u'method': u'spectral_biclust', u'n': 100}	human_tcga_24	0.030164656915529005
409	409	human_tcga	3.149764859721357	0.08474842125278277	spectral_biclust	{u'ngenes': 20, u'method': u'spectral_biclust', u'n': 100}	human_tcga_25	0.018777085077349664
410	410	human_tcga	3.4006785062706366	0.09253003490226716	spectral_biclust	{u'ngenes': 50, u'method': u'spectral_biclust', u'n': 100}	human_tcga_26	-0.0043251006788866935
411	411	human_tcga	3.639638838475433	0.09527630515962776	spectral_biclust	{u'ngenes': 100, u'method': u'spectral_biclust', u'n': 100}	human_tcga_27	-0.024469074833122204
412	412	human_tcga	3.5204315546162115	0.09394098565406067	spectral_biclust	{u'ngenes': 200, u'method': u'spectral_biclust', u'n': 100}	human_tcga_28	-0.041143870585552016
413	413	human_tcga	3.3606270698743965	0.09694935312788723	spectral_biclust	{u'ngenes': 300, u'method': u'spectral_biclust', u'n': 100}	human_tcga_29	-0.05123473134407498
414	414	human_tcga	3.2237203995744537	0.1017928404762998	spectral_biclust	{u'ngenes': 400, u'method': u'spectral_biclust', u'n': 100}	human_tcga_30	-0.056649543463860134
415	415	human_tcga	3.0370925385889382	0.10427509805549418	spectral_biclust	{u'ngenes': 500, u'method': u'spectral_biclust', u'n': 100}	human_tcga_31	-0.063374923135165
416	416	human_tcga	2.8141617542534747	0.07777015592735255	spectral_biclust	{u'ngenes': 10, u'method': u'spectral_biclust', u'n': 200}	human_tcga_32	0.03897486782672107
417	417	human_tcga	2.9614610764887943	0.07212052458374127	spectral_biclust	{u'ngenes': 20, u'method': u'spectral_biclust', u'n': 200}	human_tcga_33	0.023776678329870748
418	418	human_tcga	3.2422259399532583	0.09999096709802828	spectral_biclust	{u'ngenes': 50, u'method': u'spectral_biclust', u'n': 200}	human_tcga_34	-0.009820797304080435
419	419	human_tcga	3.2941702029357423	0.10243950633860367	spectral_biclust	{u'ngenes': 100, u'method': u'spectral_biclust', u'n': 200}	human_tcga_35	-0.018995411994070868
420	420	human_tcga	3.2710280320081253	0.1019099027431854	spectral_biclust	{u'ngenes': 200, u'method': u'spectral_biclust', u'n': 200}	human_tcga_36	-0.03317108618356267
421	421	human_tcga	3.1291675313325853	0.08928576035882667	spectral_biclust	{u'ngenes': 300, u'method': u'spectral_biclust', u'n': 200}	human_tcga_37	-0.03905444972535148
422	422	human_tcga	2.9952558852110385	0.14050621782514328	spectral_biclust	{u'ngenes': 400, u'method': u'spectral_biclust', u'n': 200}	human_tcga_38	-0.043608654189253394
423	423	human_tcga	2.8854535028854205	0.1108762282471515	spectral_biclust	{u'ngenes': 500, u'method': u'spectral_biclust', u'n': 200}	human_tcga_39	-0.0473560752839966
424	424	human_tcga	2.7998400233945784	0.0881679083789951	spectral_biclust	{u'ngenes': 10, u'method': u'spectral_biclust', u'n': 300}	human_tcga_40	0.04153341492410965
425	425	human_tcga	2.9042742438026883	0.06938901446691154	spectral_biclust	{u'ngenes': 20, u'method': u'spectral_biclust', u'n': 300}	human_tcga_41	0.022372610962981838
426	426	human_tcga	3.1857819884596665	0.11068125222721358	spectral_biclust	{u'ngenes': 50, u'method': u'spectral_biclust', u'n': 300}	human_tcga_42	-0.0005229419863226196
427	427	human_tcga	3.3566044952735443	0.1047594874747241	spectral_biclust	{u'ngenes': 100, u'method': u'spectral_biclust', u'n': 300}	human_tcga_43	-0.02163438140941592
428	428	human_tcga	3.2430542346643283	0.08538017509633336	spectral_biclust	{u'ngenes': 200, u'method': u'spectral_biclust', u'n': 300}	human_tcga_44	-0.04158245402457828
429	429	human_tcga	3.132498944532331	0.11643177318559984	spectral_biclust	{u'ngenes': 300, u'method': u'spectral_biclust', u'n': 300}	human_tcga_45	-0.03990377628819793
430	430	human_tcga	3.0017568841726283	0.12460406608172607	spectral_biclust	{u'ngenes': 400, u'method': u'spectral_biclust', u'n': 300}	human_tcga_46	-0.044861535189474624
431	431	human_tcga	2.7694908737850903	0.0881679083789951	spectral_biclust	{u'ngenes': 10, u'method': u'spectral_biclust', u'n': 400}	human_tcga_48	0.039990327506886886
432	432	human_tcga	2.923958587529764	0.07114645664557052	spectral_biclust	{u'ngenes': 20, u'method': u'spectral_biclust', u'n': 400}	human_tcga_49	0.0246238629057316
433	433	human_tcga	3.23739579978834	0.09969598694005632	spectral_biclust	{u'ngenes': 50, u'method': u'spectral_biclust', u'n': 400}	human_tcga_50	-0.0031701856189294128
434	434	human_tcga	3.2507065519285527	0.1189616178599929	spectral_biclust	{u'ngenes': 100, u'method': u'spectral_biclust', u'n': 400}	human_tcga_51	-0.01312629422073054
435	435	ecoli_precise2	4.035728939675578	0.016167272501571545	spectral_biclust	{u'ngenes': 10, u'method': u'spectral_biclust', u'n': 10}	ecoli_precise2_0	-0.0868945229233155
